matchId,gameMode,gameType,gameStartDate,gameDuration,summonnersPuuid,championList
EUW1_7040918592,CLASSIC,400,2024-07-25 21:33:57.733000,37,"['IYFa7GN6qC_0P3F1yve82u7YVRP-KpJE34VymFzVcqb7RhOd3Z190KRsPL4or2lHp47iv0Bwpb59tA', '6ZPkLTxT6076_MpmqWt3p8CsMOXRiptnSF9bb44IkDD0utYvddaa_Cvhzf42aKigHeNLePe741XQkQ', 'Hnf7qvKBZCMNAA3tB7lQPvVLPSX009EafsqR2ghHFB5xDCjgjTE5ImnlfiAY5rzTi34oxduReJoi_A', 'MA4NC_iq5Qt8KKBY2CAVdU77sHwQk4M34cVpXUdrSGoxSW8yh-deksf4BmiuP76ZNhmp4t-xqRCuLw', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'WJYml2KuegHevPNDhQ3uzcMB5Nvb9RLaJC2krlXztb-KFyrvEJz7T4Sixn7og7jrWzZzFh7iYWvkPQ', 'FbzqhI_MgUGIbIs0b1XenVrSRB3i5kx2kI9ywbhAJ4GEISOuGRlBUg38wY7t6Dn_bNStTLBXkmsqSg', 'a_6tRbJjSfumectNpsqWsbTxOE6b1HjmCoy4KcxrsPirgFIfLfOKXxJrcM2crqhmCNg7BWeX6OZs0A', 'syxpEVpTwpoVMj3UH-pjS2cmLB1Gjhn82YTYIbuh3pcGOUMAfiEQJ2NaNLZ6QSsOjfGMc6C38uYRAA', 'sRXUWs6usya8JqpJUgsiPrxXLqLS84GSDJDrYlFD3gi5P8RjIuHqu3RmWyg_PWWv2XPmrDduM5Ll-w']","['Graves', 'Kled', 'Ezreal', 'Lux', 'Soraka', 'Tristana', 'LeeSin', 'TahmKench', 'Volibear', 'Ahri']"
EUW1_7040793366,CLASSIC,400,2024-07-25 21:00:21.139000,27,"['CU76e7wqo9W5nSxotHd1SNPNhUnn5VX61iIgPJN_ptMpMCIN-YCV6nPII9rM2-2KUy9G_szhsHRThA', '_LMGvFoap8E430J0NgU4Mki-wVaDzgZtp1Bz86dPeRLvtet6geus2klnZB5epH6wUf-l1dbuhEhMwQ', 'cH_8-497KjdmE0czhkWxuNCTSZ0GPe5TYnM019hmyzoYJpft3m2FOXZhdrRfkOKgVM-t95IvaD2fFg', '18UxToltXRG4_UNPp-bvEgZ6WrOK3ExYhXDDoMymhzbn7THbHDJ2iuTbrpgoG6savUWpQDL0XuGvww', 'Cl2OVuXj9yf4YJ-TCiVpFVYwCY9D3IU8gRrHjSGuMsO8TMaAdiPPk2FWNeR7aFnJabYwqy4BlHvMag', 'EVtcgPg53QAE58s-aqTerhJFvmv7epseVwmBKrmjg7i1MnQs1qvqa6eFgmrHsBbc0MhECIsgpTu59g', 'Hnf7qvKBZCMNAA3tB7lQPvVLPSX009EafsqR2ghHFB5xDCjgjTE5ImnlfiAY5rzTi34oxduReJoi_A', 'MA4NC_iq5Qt8KKBY2CAVdU77sHwQk4M34cVpXUdrSGoxSW8yh-deksf4BmiuP76ZNhmp4t-xqRCuLw', 'LtlyW6cJcJjpKRRB02vnjVaFak4_WbC65CDUSm-WjqR_DUZ7I19VuVKSO5arjZJlUiGJjwWvMDX91Q', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ']","['Brand', 'Thresh', 'Skarner', 'Darius', 'Aurora', 'Heimerdinger', 'Zeri', 'Shyvana', 'Veigar', 'Nami']"
EUW1_6956286942,CLASSIC,400,2024-05-29 20:00:16.931000,30,"['9F83Ur0Bqw8gHEgjeDdANGx5SthxIlVvt4RYNc2jGhpifTn7I37qsPAgfwGCv0P359UanD2UNCnKiA', 'nqdl78pK80q5SKiv0eueN30BBgldsq1adNyHZog2BJ91GKNDsDNze6U1BWaoS_Ou1ggWwD4advrRUQ', 'xfC7c_4HUk2ZX6CbNtZHAmNb24r67RX2qGULFKAUyivEO658oex2eXS7EeQ1HrsHTCmmKebmM94WoQ', 'CndTivZClOym3OAh8fB0B8W4Sm-Oih0Dt7kFpx9ARRaGmarCHVVG6frXVKM9TkZXeqahTJeqs7Di-A', '8bVU9ZiaHEvAul0YkrMl2meD7WEBZgIFVLfd8t9fepNci-omOFtOGkiNfdrhuEaJa910Gh40a49vuw', '8r_ASiFyYuol3JHNbGN9n957DzlHxZiLgYwKvGK9mowAWMr2I8dh42UTiqmtlpJJZOchvzciJD_0bA', 'RireqNbCb-aHek1v4-_2FrR6aAR66b8ic7AmzCzBGQIkyCUM4p1S-mu8JDl0jFHcl6OmGHlyOt-sXQ', 'gVBtnElahIbrKbipZYTxGMS5lx6y7vgcw2G-3K4hcu2ApaPioznEMy-AI2QaVF7JpoqhRGg5Ydu8Hg', '1T_qkYxUN1LFNDHyWNtcWXnFANAaKDY7SG7aSNm7N9Em2ZX99BQSRIaPwIPcJH9mNg9zsPUwz-oSyw', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ']","['Sett', 'Sejuani', 'TwistedFate', 'Ashe', 'Rell', 'Kled', 'Warwick', 'Yone', 'Kaisa', 'Nami']"
EUW1_6952437046,CLASSIC,400,2024-05-26 11:29:04.718000,23,"['TUBkMCISryEsvTsIpwNr95H_P9RhzMbg7PY7MdBsITTwRoksFFKJv63cf921LrVAFvxv_-MIH6J_aA', 'W6Dlb-TXmnZXJBUPtx8wGcVKGV60Md1uWeF1oY5R1WpbnVLFvuoRmvTHl6w0B4hkTGsX9zHwHYZpTQ', '1yAUYy_W54fGIaPOfPxYTcmsPdcS2O3CpfrCKvjvvYn8zF-wU66QXnHEP_lyYuDosUKsqDmUDxhzzQ', 'VOXnS001ExsZJW_smNGkWeXHCw0GtxZl3d3ECtoBLlkg09SKVJ4Kbpohn6qM6tj1NWbu5XUnDsqQ3g', 'ckFRiY1XKsZoJj63-F9iS-yL53cGKdjl-eG9zUkBwRST82W6-gEvfScUSyRsPN0xAEcYBLwdwHz2Dw', 'Ui63xbM7Ba7PWuFd3__RTPpLQj9wNx1jR1H2BWWTk381VNmaXrjd3hEGDlm06Cavn_WQaJYWUaUXEw', 'eA-mt5VSY0sBzfIq5_Al-98V1KG4fZYe03eHyikPy-uaaQLPrZFrhXJbg0L1ZlzYGx0u7Kglb_6smA', 'Zmng_ugcDQFrFIZ3dU6lSG3kbkEOutA_zVk0Tfljz4LXOnmGaH25AUbYlYfR9z72yN2RQKRXmNjhjg', 'MA4NC_iq5Qt8KKBY2CAVdU77sHwQk4M34cVpXUdrSGoxSW8yh-deksf4BmiuP76ZNhmp4t-xqRCuLw', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ']","['Darius', 'Nidalee', 'Jayce', 'Draven', 'Alistar', 'Gangplank', 'Garen', 'Ahri', 'Sivir', 'Nami']"
EUW1_6952418839,CHERRY,1700,2024-05-26 11:07:23.387000,24,"['DIUBlZJx16CgNCFUIAcgzl1sqje1te1TIECN6uasZWZINfR3SBHf9_pA9khWBUHl1w4KkcpLcHTBJg', '6Cu-btZNPhhaJaV8deygFJzl-ZUaKbVbpzw8PuPvcZM0F3LIvwIkPYVVUf3xClCDWLCUIJxka78vYQ', '4mJ7y4I-LvgLoVsCrEYwLW--RA4uPa-ZpYNdv0wQzZqg2Jzs-60wVvfyQbg2OwddCepM-Tc55uzKTw', 'AE8Ep_VhxfflVoVQKYifMBP8crjDfs5jbODzLhq7RR0nRBHhVvyN0LU-YqSNnIaGoZ9jKp17uSAzgg', 'lkM2SNZtaU8AGrI5PAtPCB-vZpCpZilgYIgPMyC26yiQP6Z2tKMbyPnPJ04hpEBwbi976UwK--hEwA', 'nd6-hcdcN2HbayS8ZdPyN3c5wicC57zLFz9lwTOzbqUs43XJHyplfg_iyllFXyAVwZXPNinBcBSRdw', 'HzUVDFq9RFYWkV71wVt4RPIu9ocE-PFnAdCuPRUrCHm6v3lOnoHmRxz9uEvn58pYxYkTMifdOeNYOA', '3M6sfvseNBpki1LQl6F8mD9htJL2ymO4ld8lJBbf3VFoPYVoYzBXPszoUj-Nh1yS99SGH23fN4Qy8A', '97cUjlAkEIRa-hLIZD8v8U0olme0rDlFr8SRPiTysQNroqeAKbw4Kd1K_QIvcJI18vExI8wzkfhWHg', 'Lraauy7LtZ3QAX8H2loq2Bv45BPil5veHuumOPSxIUgblPwI99TRKkUUcq0tYAoWr673qaucuRXrAg', 'MA4NC_iq5Qt8KKBY2CAVdU77sHwQk4M34cVpXUdrSGoxSW8yh-deksf4BmiuP76ZNhmp4t-xqRCuLw', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'NaP-tCIVw2K6s7PM6fxXMAuNFuo4YlkMS4oUCvmnv3hYNtO8L3QMdW69DE3t_5UMTKkz9g6mTN4MOQ', 'fIfBqiMOufG1uoakKotbXYMxDdVdSKoW83Q9Ydyk2Hywu2Dw_Zf6K2h0mfy56mn6eGTJx4V2qBWy7g', 'oxqCMZTABNRRZywrEJyF_UIqSVIUKnEKuaahJXWafCRoJgwb2GtpGtrFtIE9pReidnxgf_31R7BybQ', 'ANUvlObklDlGhodlj8ssFXr8u_NsuLR71wr7DvVWIvT4THvP82Og1c3V1wFuPM0Jrns6dAGVKx2BqQ']","['Heimerdinger', 'Galio', 'Sett', 'DrMundo', 'Brand', 'Garen', 'Maokai', 'Nautilus', 'Sejuani', 'Sett', 'Nilah', 'Nami', 'Volibear', 'Blitzcrank', 'Varus', 'Orianna']"
EUW1_6948567831,CLASSIC,400,2024-05-22 19:57:57.841000,33,"['QoJNu8dUwV2vXJ7UEGUlgG2gfaQd55niccF4OQfeFrhLCv7U_Y97EGlF42ZmDVkTz8HgHxiki23e9g', 'C-HLWV8vKr8icX-ic7kc4tP_uDYdWlKyCWyNr_UTyrF_kEVJh42MLzmY1H8zErcUkjTv7ZqxYeGFeA', 'hFRN--Z6QhubShJ850O_yvkbeuQ9u-GSymAjPTwnCHPYsQ6887RTf3JLZXrw-cc8IA876NzTUKTymQ', '1T_qkYxUN1LFNDHyWNtcWXnFANAaKDY7SG7aSNm7N9Em2ZX99BQSRIaPwIPcJH9mNg9zsPUwz-oSyw', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'JdCZ9zGRUVYyxRk1xpnAWyLiXp2CBNkwpJe1PkmT1Vy9KRYRue5CqypVHNvUZQa3We88Vhv9Sw9lvg', 'mCxNVJSGd3kEpVGig9_iz-FYi-F_OedepF0UY54N-72BhU5Jw7C5pTyI7O6ryJah3j6uSuDtWcmWBg', 'B5LG7loedQBbuZCHR97lWx44_Nj5jWjquX8A6WRCBeGAQxMhNt8Yvdzp5qMum9_o44l1kjN-0zDcdg', 'CjpKHRj_4sHKI0K9qd9xsxLRruy32daLrNwikr3Q88dPGzDWr1vnNkquF4w3skuAj6cl4_F85xXtXw', 'JCbQw7-cY8TASlvg-StoxWJe2mFtA1Srkm8h6TDvNvsJY36RhzREMrewFswZ8P08TT6r0oMVs29zsQ']","['Yone', 'MasterYi', 'Ahri', 'Kaisa', 'Morgana', 'Garen', 'Kindred', 'Vex', 'Caitlyn', 'Lux']"
EUW1_6859806175,CLASSIC,400,2024-03-17 14:19:40.498000,17,"['NKUVLdRyK6j8a22GYXc-EdfaTQyj1kp0e5WuKz7mzCsIsf4oypo-0IAf4utN7BIJK0r6jV15fXVC6g', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'X-Z1Y3zQToEcBv88jVgs0wMlhAL_SLKxkcNEL3D6qjNOvFIigJJVHogpXxRS_Td9bnJJpiHQPTJ25w', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'JDM-4rscxBUyyx6PuEBdbnVsYsILBEMfmZud1z8tJEnQ4wwjIGicE_Y35RM_4mseMMw31Stvt38BKA', 'JwLzPI5ZZXCcnca43RZnz3OMRSdY-oZRVHu9dV3SfoU-OMtyGqjJ21UC6SVtwNxA3VAovvtl1sfioQ', 'EPaN0JyPJYXLdFu-uXQWEK8dlGOsKYku_lsxkzd7KfRXBiSWC_KLoDS1ZVhDSNElFw0J9BSIASe4DQ', '9JR3aWaWxsW1Xf7QTDzgSRlsuZKejkrBJ2ZCa45Fge_NIh6UC9f0rl1r9yI7qz6B22QAGyA8FWknpQ', '8ADu1LlXJWtjv1H4tLTLNhGlOuamXZK5JzzC57fHchjp9Es05LyglF5bH6m-kRE05yqKBHYsGgp8tQ', 'o60Dqum0HNxAZmFC-rEiYZMEaaFlDFuYoUgIuoN7FLWVwg-v_Y2P5eIN9-e62AeJwzmalBFGnksphw']","['Mordekaiser', 'Kindred', 'Yone', 'Vayne', 'Pyke', 'Irelia', 'Amumu', 'Naafiri', 'MissFortune', 'XinZhao']"
EUW1_6849750059,CLASSIC,400,2024-03-09 21:56:51.860000,54,"['Twm-M5IsIXIEjklp9MNQWelWdhhlMFJhvIeoFot3eaXck201p18KVTKBE3bUWqkwfYGXqB426tEH1A', 'FPvIoW351NJZl8mvqTb_42SG2XGr2gnmcXDMsBsUZcI06Ilt8DcarHGMCsHJ6rjefzoD9CFQjiO_Gg', 'Z12GWJdYFi-XNQ8YeQMJxFrHS0-HyatqeHDnQZtyK4b5v90167XO1dVLVkD8WKS2MJkKtTtfqD0RMQ', 'KQYsbHfx8X9Evazgr51Fqne15oUiYNpSBM1fd3yYO6fNGidP3S5d1NETI1990YbaSvsdOU4OZp7ilg', 'wjIfU8z5OSArFgYWwJ7HlmswzpRtHAP_4zjkjdY4-fD6pAIKX7dl4KkXASkCaep4GYrrrCaK-TpNew', '45Ln8r95F4o7-o_6k7p01sOg--mGdJWXheG8ff2dyOIyj6fZSpFNDyuTJADwRFqrzQPIn22_ZoFXuw', 'YYCwVkUnYX615aYF-ZbMaschAEFks6pIvCigbrdi42aQet3jgxpyAOEWeob7IFhLQ7vdVep_ndtxbQ', 'EXeY8QNXBQ3BFltzgkGMhFr-bz1nqoR--DXxNdcVRfdU9ucFtrm62hdO8r-2yaD3rt_HJpLlN7gx6Q', 'MA4NC_iq5Qt8KKBY2CAVdU77sHwQk4M34cVpXUdrSGoxSW8yh-deksf4BmiuP76ZNhmp4t-xqRCuLw', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ']","['Yasuo', 'Kayn', 'Sylas', 'Samira', 'Pyke', 'Yone', 'Nunu', 'Azir', 'Draven', 'Nami']"
EUW1_6849686904,CLASSIC,400,2024-03-09 21:16:28.011000,33,"['sdRDNuLLMI4e-lxPpJrDOllTQrCToc-3ipDvqsz9GNOGZuiTIRkPLs6bOty_ObNPfKsXVDEKYRuyDA', 'MChpdeU4Z43umMOKm4fi6wGCavTBc7uoVWKtFky3NqbrrBWw3q8CDJjk7ycYOUUMVNHOOBV7nMxR8Q', 'MA4NC_iq5Qt8KKBY2CAVdU77sHwQk4M34cVpXUdrSGoxSW8yh-deksf4BmiuP76ZNhmp4t-xqRCuLw', '2FnSsLuNdjKKfZI4bBboU7DxHUzQ-zwRQzUTVcQOF6EeZ288yM_WCLhbKSbM1jpr3DOrvdIMIkLw9Q', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'SoBwVx14lyKtWBHYsv7Je5I0ngA8wNvmT3Ax3zMCYeeu1Lv6dcIx6rvnqYQoamAAk0aH5TvI_acfrg', 'L6v96zimYbFYZuAyF8xXMHFt6vQn73JPSLcqCmtOOUv9LNcC4BDhjBW-2lM5AUGLoC3l6XcVgUU-ZA', '-G5kHCyXKt-QZlQlsWGmsOcSwMmlbL7K8-DPq8IyQREItP3T45jyAF_oU_gcoJzaDN4a8SQWNbQRDg', 'ZU6uyutgQryYSrvqFYHpfdBLYy2USjzGN_vfyM5tek_PWxdOkVSofenHBrMk9YV4JaBDpaujx8DFEA', 'aeJxfdMKbro8ousMaP2dv_xAh7xTvPkluRAfanfEH7BCx9YmumLbCtZRZdRnzouQOKUK5masjsx46g']","['Jayce', 'Nunu', 'Leblanc', 'KogMaw', 'Nami', 'Chogath', 'Evelynn', 'Kaisa', 'Samira', 'Senna']"
EUW1_6830094221,CLASSIC,400,2024-02-24 17:39:27.435000,23,"['NhiQg8YANVtjm1qPggThWf3uizWT6vjCbErRBruv_parVOBdYtuyr9tU4-NJdWmOpW2CtBgOtlETuA', 'XyIFF1KRTsfrmm7TG8rlYjokkHGEYjuk-uzBh_17uacLHOQRdlJLJex3PxTKceinrNfPHesMUn1vXg', 'eV2JLk6eGK_AfNL7KgMXFApbwlDnBE86n-xUG-lLk2lHsZbo4hriBLOCOulEAMVwAo8-Muv7Hp-6xQ', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'LWz4BwNY70jKDE5ycnwPKX2WYNHCCMqxvAU8Ra-GR09dRpcxHAa_Rorfm6f8IH1NkU0t_A8oIgFxvw', 'k_ZLFVAsOokrH_wfJYmfgrYg-5BcCvBROSjCuio6WWxDHghpKcBF6pe2lOyAU8iFY_uy9btUUJTq5w', 'QwRcwLZ-q27BJj1M_loZqQ5jSL3V-oh9bWH4wEOjuM8v70xIpvubQMFsMe3y2Z3PY50c9ByI6ZlCPQ', '5l5STaZRdHTMbYfOkc15xKDcnu2u0JA-x9Soj6b7bREoxpIBz-Aeli8hLoOoNabpEiftMG25sDnPPg', '2cveqKQqX42VkkMqovbraq9SPbYI17RLxtqSdC3edaeMy6CF76IKqQtpPDwFOcZsSrIwbUK-gpXcWA']","['Maokai', 'Zac', 'Yasuo', 'Seraphine', 'Nami', 'Sion', 'Warwick', 'Talon', 'Draven', 'Teemo']"
EUW1_6827244053,CLASSIC,440,2024-02-22 19:34:13.508000,30,"['Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'Esn_MuNlQlczoR2JW9K4695tB-EZNkD_5uqB_QqnZywJU96rg2XCHBZAQgJNdGtgd66uKm6yftg4Kg', 'mXLPqBH1e--1Ux9baxcQ5L9Vj5jli3fYmRde82xhKmXRv5zRsXEG1vowmt4_QbU8W9oJiQ3u98o3Bw', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'eV2JLk6eGK_AfNL7KgMXFApbwlDnBE86n-xUG-lLk2lHsZbo4hriBLOCOulEAMVwAo8-Muv7Hp-6xQ', 'ykKIM50fm7phDi1-YTGkhhFz76p5sDKaaUtLwlnAfbtqe2n3RIsjdhSU8zLwJlgcj8KUbLo2DNTzCw', 'HP9xDV5oRb6fPHc8XNVRa7khScnKi3dAkVKbDOok_oWpgZoC5jD94J5-nUkJ9kY__sON_Z75cHPgeA', 'ucwtkuklRYL6LIi9UYjfH-RR0vR_gyzSXVyDwefEcMaGwjmSTzJtJGOGjL-G59K2b2l9mDfOGmJ0rQ', 'jmWTrXPM3VaFAqygJ0N0aqNReWUBUvelPNiAnpl3QAB3m_LCA5dG24tZ4thSCWVQ5Qc_ri4VlMme7A', '2xLypT-NnF6N5NNmQ7aHqqld0kPBdH6oNSzag9lN8azOBw_jHFc3Y7l93NIJXf6IVjU_ZFis1G-jkw']","['Katarina', 'Viego', 'Seraphine', 'Kaisa', 'Ashe', 'Jax', 'FiddleSticks', 'Kassadin', 'Kindred', 'Swain']"
EUW1_6827203541,CLASSIC,440,2024-02-22 19:08:04.139000,22,"['vO3DT0rUOp0P4UYFqcLfn0heOhKLCgLDya9Hw4CMYXt6xzlBuOrqLedbcOPE07DentaCQ_N63cjRGA', 'XD-9YQyXiXU_cwhjQIq_L6HeGMY7buMF5JwVoihR7zVpq6-osdbmjyt4mBWHAPfHlOe3IK7yGlH1cA', 'AGaXwu_0PU3piXWdRbsW_C-SMY58DySAQzYLiv68bX4LwJch5SfSczyguHjMptNdofTSDfuyl5j0Iw', 'Ugo_s-fkLcT42lhGFUPv_ImkqDMKPCZx7rUsHPjAGOAYGHCVVHeQh41djdeam-KzyzQT61-an4ehVw', 'vjIQkT5FspGdG3WbLnOyPRTiEitNUuqDpWhL5BweOpMxf8_tANdmvyDooRadadGNrS6H_j1HvPfBJw', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'Esn_MuNlQlczoR2JW9K4695tB-EZNkD_5uqB_QqnZywJU96rg2XCHBZAQgJNdGtgd66uKm6yftg4Kg', 'mXLPqBH1e--1Ux9baxcQ5L9Vj5jli3fYmRde82xhKmXRv5zRsXEG1vowmt4_QbU8W9oJiQ3u98o3Bw', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'eV2JLk6eGK_AfNL7KgMXFApbwlDnBE86n-xUG-lLk2lHsZbo4hriBLOCOulEAMVwAo8-Muv7Hp-6xQ']","['Sion', 'Trundle', 'Azir', 'Caitlyn', 'Lux', 'Irelia', 'Ivern', 'Teemo', 'Kaisa', 'Ashe']"
EUW1_6827144112,CLASSIC,440,2024-02-22 18:41:01.434000,22,"['Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'Esn_MuNlQlczoR2JW9K4695tB-EZNkD_5uqB_QqnZywJU96rg2XCHBZAQgJNdGtgd66uKm6yftg4Kg', 'mXLPqBH1e--1Ux9baxcQ5L9Vj5jli3fYmRde82xhKmXRv5zRsXEG1vowmt4_QbU8W9oJiQ3u98o3Bw', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'eV2JLk6eGK_AfNL7KgMXFApbwlDnBE86n-xUG-lLk2lHsZbo4hriBLOCOulEAMVwAo8-Muv7Hp-6xQ', 'uBRd1esXr8zQpxDT4NMIIt-jehEhtHMZSpfI4eFDdncjo099OCt25EOXJw1a08EX0SruDyVth-XPSQ', 'n6p3zB9MAGcdhAoAictQ5Qr9DUtARPpfxgj9Cxn6HW-qgTCd_nAsYv1HDysZM5UG8cNOuV1vOABRwA', 'MznKlKSLaKkYrndmBOMO65doU7zp13yM9_8kV-9yU6DjJ4tFJ7i5SrBmPrzhVzpSaLv6LhrvlAwzbw', 'PhbJBF3kOAzNRk6xOehsy15ViOrCkG_h3gWph9zDS2bopiq_XfBy7vafo_qe6SfeFflOOSLl_HFvqg', 'eV836WfEj_f82IzLoC8VpiHr66y6rAFOP-vYSs1uG23RZkVd7AqMboVA5QcvITE8Vjy6Ba7TvHfIpw']","['Yasuo', 'Briar', 'Lux', 'Kaisa', 'Rakan', 'Aatrox', 'Khazix', 'Veigar', 'Tristana', 'Rell']"
EUW1_6819284582,CLASSIC,440,2024-02-17 11:11:14.796000,45,"['_uIrZs_c1uSd1_hnUldwlRw49dKcTzCpsEGmcEZzaTBMcR-HzPLfwiSsgrCmwrgiWabrD7Kekcg7MQ', '6JS0Oz1q0xkeu3z95J_tBUXeQn8u0QK7e9bgEV4D6Ufts271dU8CquVi0IYZb9v8SRaijp6DvpBjLA', 'FV-SS4vxBvwTLsidXL6Z_4PG0fjTAOsfoRGhlOoygdx3zVkZ9xokSvIDIX2zkOn6_0jCbjb4IUlGgA', 'R2htdy10uLdsyiRJ-Q0SK3D0L_ByDQGkLQvJrI-VgIXmmDwKdC_nygM6auNxKCgNG_EpT3D9widOEg', 'z0Vxg66hcQ4QRLDD1_7NE-pO_Vr62VZ9XCBd9agsPe1Hz00JhL0QhoVNBpvzrBpcrzY2C-vy3Rq64g', 'F_zmSBRlfWd4vHEScq6fMuyYSwBHAqSpHNNmAoIWbkGDLzfaSa59emHXwQzjxwlcgPH4Gc2BHZxBDg', 'Yz0F1Og4qjZPMxq4bScHWQ4y_WOobfu8Bt8biouQtdv5D2PteJXRtav5LSfxzSbAEChAJmW6IBheSw', 'eV2JLk6eGK_AfNL7KgMXFApbwlDnBE86n-xUG-lLk2lHsZbo4hriBLOCOulEAMVwAo8-Muv7Hp-6xQ', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg']","['Illaoi', 'Nocturne', 'AurelionSol', 'Jinx', 'Thresh', 'LeeSin', 'Yorick', 'Smolder', 'Yasuo', 'Yuumi']"
EUW1_6810323322,CLASSIC,440,2024-02-11 12:25:52.790000,45,"['GnQEChvvxRVNmMqw0PnqmNKsFT4mB9DilhhR8MJlqrVUczjbbkbQoXTpG0Zjfcaw7Opfd9lfyd9g5w', 'iZtwSyHxUEr1Vs24xy0uJuSy_TTJznIpu5A0LebpXx4tgNL3O7KbXRXGvpSeGEcW9FqnLcksp6FqNw', 'DwejV0edfudeM8ql8lyepFO3M3C4CcMzUBprx__4U-PNkS2Djs-31vujcFX6XfViVCG9bSvXIViVFw', 'F_XxbVKWtqRMT_C3WwVdq1-Civlut5ZmVQdrnZdYZnJHOErXB4akBXtkqJpYE3kgWN5L8FsL2IuL6A', 'mw1vtN29z05eLa7HmASqmduDUSHSH4oxfvxHWx7hyaJUUiyC9jw_jyf2UkIGnYPlwD1MxMdyyItE7g', 'Dkuuc090GIIU4qAgXSR6YjqV93zgoNXYrRf8J5TlTFxoU2CNbt0YMGbUeRoZxEDCdHDPdvQjs2FCVw', 'WbMfXjo8Gf2awYQ0Cxo0W3mT01Rbn4acZpnVFB66vf8xd0Q-wPHyY9V7itv-5qRXjRsbJAJ0vttNNQ', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'mXLPqBH1e--1Ux9baxcQ5L9Vj5jli3fYmRde82xhKmXRv5zRsXEG1vowmt4_QbU8W9oJiQ3u98o3Bw']","['Shen', 'Nunu', 'Viktor', 'Jinx', 'Seraphine', 'Quinn', 'Gragas', 'Akali', 'Sivir', 'Lux']"
